category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
ood,pinn,DLS,300,False,0.8400757312774658,30.13561,0.4243575632572174
ood,pinn,DLS,300,False,0.8582854270935059,102.353905,4.929075241088867
ood,pinn,DLS,7,True,0.021467208862304688,4.3438463,0.03705315291881561
ood,pinn,DLS,300,False,0.8573946952819824,100.06993,1.24367356300354
ood,pinn,DLS,300,False,0.8638870716094971,31.25877,1.6788780689239502
ood,pinn,DLS,7,True,0.02156376838684082,3.5801463,0.04517620429396629
ood,pinn,DLS,85,True,0.24430346488952637,4.944276,0.04085927829146385
ood,pinn,DLS,35,True,0.10012292861938477,4.564282,0.09005946666002274
ood,pinn,DLS,300,False,0.8590104579925537,127.39025,2.5072715282440186
ood,pinn,DLS,52,True,0.14901232719421387,2.8567781,0.05446435138583183
ood,pinn,DLS,6,True,0.0180509090423584,3.8048735,0.05222143605351448
ood,pinn,DLS,300,False,0.8611860275268555,10.280225,2.1834487915039062
ood,pinn,DLS,7,True,0.020459890365600586,4.128457,0.05213360860943794
ood,pinn,DLS,52,True,0.14611029624938965,4.9738464,0.02692357264459133
ood,pinn,DLS,300,False,0.8651988506317139,26.728933,8.120277404785156
ood,pinn,DLS,31,True,0.08914327621459961,3.6956165,0.0
ood,pinn,DLS,300,False,0.863469123840332,572.83105,8.464757919311523
ood,pinn,DLS,300,False,0.8602893352508545,19.58525,0.1588495522737503
ood,pinn,DLS,135,True,0.38251757621765137,4.9587874,0.11206940561532974
ood,pinn,DLS,8,True,0.02579212188720703,3.864569,0.025179089978337288
ood,pinn,DLS,21,True,0.06285405158996582,4.8989997,0.034110914915800095
ood,pinn,DLS,300,False,0.8537907600402832,9.82884,0.13616539537906647
ood,pinn,DLS,5,True,0.015244722366333008,3.7732313,0.0
ood,pinn,DLS,74,True,0.21303677558898926,4.8378744,0.19977256655693054
ood,pinn,DLS,300,False,0.8530912399291992,44.159916,16.696834564208984
ood,pinn,DLS,153,True,0.43701863288879395,4.7026577,0.5846459865570068
ood,pinn,DLS,136,True,0.38335490226745605,4.930483,0.1705915629863739
ood,pinn,DLS,300,False,0.8582112789154053,71.09452,0.08919476717710495
ood,pinn,DLS,47,True,0.13398981094360352,4.775709,0.04698717221617699
ood,pinn,DLS,93,True,0.2664484977722168,4.6563225,0.20198418200016022
ood,pinn,DLS,300,False,0.8562815189361572,388.50656,15.707030296325684
ood,pinn,DLS,9,True,0.026636838912963867,4.7133203,0.16273021697998047
ood,pinn,DLS,57,True,0.165907621383667,4.682072,0.32081809639930725
ood,pinn,DLS,300,False,0.8567938804626465,116.52873,0.6007907390594482
ood,pinn,DLS,218,True,0.6510090827941895,4.987805,0.15037484467029572
ood,pinn,DLS,300,False,0.8565309047698975,103.773445,6.060186862945557
ood,pinn,DLS,8,True,0.026388883590698242,3.4574409,0.0
ood,pinn,DLS,12,True,0.03460359573364258,4.7066708,0.06647329032421112
ood,pinn,DLS,300,False,0.8507118225097656,29.54934,2.204089879989624
ood,pinn,DLS,300,False,0.8530740737915039,149.7137,0.26049143075942993
ood,pinn,DLS,300,False,0.8525493144989014,173.50648,51.95657730102539
ood,pinn,DLS,57,True,0.1699049472808838,4.14332,0.13794536888599396
ood,pinn,DLS,300,False,0.857172966003418,142.41055,24.835166931152344
ood,pinn,DLS,16,True,0.05078840255737305,4.7064266,0.1328475922346115
ood,pinn,DLS,25,True,0.0747079849243164,4.997128,0.0
ood,pinn,DLS,19,True,0.055167198181152344,4.6745605,0.027491241693496704
ood,pinn,DLS,36,True,0.10472369194030762,4.455701,0.12807293236255646
ood,pinn,DLS,37,True,0.1038203239440918,4.00628,0.0
ood,pinn,DLS,12,True,0.03442025184631348,4.136034,0.0
ood,pinn,DLS,8,True,0.023485422134399414,3.8553598,0.09614700824022293
ood,pinn,DLS,7,True,0.023314237594604492,4.8978,0.0
ood,pinn,DLS,300,False,0.892042875289917,5.4596024,5.855048656463623
ood,pinn,DLS,6,True,0.018343210220336914,4.219668,0.0
ood,pinn,DLS,4,True,0.013351678848266602,4.9915767,0.12888669967651367
ood,pinn,DLS,61,True,0.17110133171081543,4.169416,0.035517074167728424
ood,pinn,DLS,6,True,0.01853156089782715,4.4057856,0.07033756375312805
ood,pinn,DLS,8,True,0.023729801177978516,3.9475029,0.08817178755998611
ood,pinn,DLS,300,False,0.8527660369873047,97.89025,8.18635368347168
ood,pinn,DLS,300,False,0.8470466136932373,211.1239,44.940673828125
ood,pinn,DLS,52,True,0.14900827407836914,4.6364684,0.09848715364933014
ood,pinn,DLS,12,True,0.0359501838684082,4.927893,0.024483559653162956
ood,pinn,DLS,4,True,0.013592720031738281,4.306329,0.0
ood,pinn,DLS,79,True,0.22276878356933594,4.9955883,0.1440034657716751
ood,pinn,DLS,74,True,0.20804691314697266,4.327193,0.06773332506418228
ood,pinn,DLS,300,False,0.8455054759979248,43.322002,24.021217346191406
ood,pinn,DLS,300,False,0.8584256172180176,60.111557,11.281168937683105
ood,pinn,DLS,23,True,0.06233692169189453,4.7008734,0.0704585537314415
ood,pinn,DLS,246,True,0.7094426155090332,4.953539,0.145466610789299
ood,pinn,CCD,6,True,0.07157301902770996,2.8308005,84.32366180419922
ood,pinn,CCD,2,True,0.025324106216430664,1.6013674,21.161582946777344
ood,pinn,CCD,3,True,0.03581738471984863,2.052415,12.970314025878906
ood,pinn,CCD,5,True,0.06425189971923828,3.8028507,44.42478942871094
ood,pinn,CCD,6,True,0.07297658920288086,2.9633248,87.6671142578125
ood,pinn,CCD,300,False,3.551645517349243,206.13318,38.50728988647461
ood,pinn,CCD,9,True,0.10551095008850098,4.412994,47.04342269897461
ood,pinn,CCD,300,False,3.5565645694732666,15.263021,107.33039093017578
ood,pinn,CCD,2,True,0.024219512939453125,0.23369439,13.869475364685059
ood,pinn,CCD,3,True,0.0369722843170166,1.6856191,27.652437210083008
ood,pinn,CCD,3,True,0.04070639610290527,2.8400352,31.363237380981445
ood,pinn,CCD,3,True,0.037722110748291016,4.600174,30.567636489868164
ood,pinn,CCD,3,True,0.03853750228881836,2.559749,40.29805374145508
ood,pinn,CCD,300,False,3.5529980659484863,290.04303,115.95874786376953
ood,pinn,CCD,300,False,3.548706531524658,138.61516,52.87911605834961
ood,pinn,CCD,300,False,3.540591239929199,81.43975,142.21524047851562
ood,pinn,CCD,7,True,0.08628654479980469,3.3327084,62.06374740600586
ood,pinn,CCD,2,True,0.024797439575195312,3.4534814,26.51504135131836
ood,pinn,CCD,2,True,0.024977684020996094,1.894596,58.871337890625
ood,pinn,CCD,14,True,0.17061901092529297,3.6999254,174.88824462890625
ood,pinn,CCD,4,True,0.04915189743041992,4.098118,61.50499725341797
ood,pinn,CCD,300,False,3.5414376258850098,89.1445,58.71794509887695
ood,pinn,CCD,3,True,0.035897254943847656,3.6532958,21.482023239135742
ood,pinn,CCD,300,False,3.619706630706787,113.1462,134.42852783203125
ood,pinn,CCD,2,True,0.0244293212890625,3.0361261,39.2202033996582
ood,pinn,CCD,2,True,0.025351524353027344,4.3701596,30.35004234313965
ood,pinn,CCD,3,True,0.03616046905517578,0.55223155,45.990257263183594
ood,pinn,CCD,1,True,0.013303756713867188,0.84018266,23.427539825439453
ood,pinn,CCD,300,False,3.550877809524536,117.97974,76.99678039550781
ood,pinn,CCD,1,True,0.013548135757446289,2.1039474,19.77880859375
ood,pinn,CCD,300,False,3.5628323554992676,95.785034,117.01428985595703
ood,pinn,CCD,2,True,0.023748159408569336,4.6635,29.847152709960938
ood,pinn,CCD,4,True,0.04800081253051758,2.3049383,30.015851974487305
ood,pinn,CCD,300,False,3.5718488693237305,188.60432,40.1872673034668
ood,pinn,CCD,4,True,0.04868721961975098,4.7921247,45.3328971862793
ood,pinn,CCD,2,True,0.025716066360473633,2.6431053,42.603878021240234
ood,pinn,CCD,7,True,0.08462953567504883,4.294989,119.50855255126953
ood,pinn,CCD,5,True,0.058867454528808594,1.5627499,78.67852783203125
ood,pinn,CCD,300,False,3.5821239948272705,325.51852,96.97527313232422
ood,pinn,CCD,5,True,0.06104683876037598,4.6863337,52.53983688354492
ood,pinn,CCD,4,True,0.048920392990112305,4.8227115,11.092389106750488
ood,pinn,CCD,300,False,3.5893993377685547,246.8475,92.49108123779297
ood,pinn,CCD,300,False,3.5889296531677246,121.58364,128.4579620361328
ood,pinn,CCD,300,False,3.5635619163513184,20.772488,80.49344635009766
ood,pinn,CCD,300,False,3.5676004886627197,344.1109,75.19628143310547
ood,pinn,CCD,5,True,0.06033468246459961,4.997154,97.75840759277344
ood,pinn,CCD,300,False,3.5948832035064697,190.74849,67.15927124023438
ood,pinn,CCD,300,False,3.564896821975708,12.757972,102.11840057373047
ood,pinn,CCD,300,False,3.5603420734405518,17.063751,106.27123260498047
ood,pinn,CCD,300,False,3.560112714767456,91.82918,67.31929016113281
ood,pinn,CCD,8,True,0.09218955039978027,3.8806534,66.4242172241211
ood,pinn,CCD,300,False,3.562014579772949,8.330732,40.057525634765625
ood,pinn,CCD,6,True,0.07055854797363281,3.2113323,91.67296600341797
ood,pinn,CCD,5,True,0.06000852584838867,3.064669,69.2108383178711
ood,pinn,CCD,6,True,0.07158398628234863,4.0821157,64.02164459228516
ood,pinn,CCD,7,True,0.08313202857971191,2.9720688,122.2347640991211
ood,pinn,CCD,12,True,0.14468073844909668,4.7817063,141.4013671875
ood,pinn,CCD,53,True,0.6310243606567383,4.9135833,92.74322509765625
ood,pinn,CCD,8,True,0.09520077705383301,4.2309318,152.0384521484375
ood,pinn,CCD,24,True,0.2830953598022461,4.6544986,75.11377716064453
ood,pinn,CCD,300,False,3.5818073749542236,89.4911,87.19683074951172
ood,pinn,CCD,300,False,3.5933711528778076,30.117586,51.890785217285156
ood,pinn,CCD,2,True,0.022707700729370117,1.2770559,50.422977447509766
ood,pinn,CCD,2,True,0.024834394454956055,0.1866544,33.916690826416016
ood,pinn,CCD,8,True,0.09553718566894531,3.3861868,131.32244873046875
ood,pinn,CCD,300,False,3.7546579837799072,66.32453,44.10393524169922
ood,pinn,CCD,2,True,0.024729251861572266,0.8177993,16.798330307006836
ood,pinn,CCD,8,True,0.11540579795837402,4.167914,127.79357147216797
ood,pinn,CCD,7,True,0.0781855583190918,3.3298373,111.78024291992188
ood,pinn,CCD,7,True,0.08353185653686523,4.91483,35.869476318359375
ood,pinn,CCD,6,True,0.07061576843261719,3.5232015,42.38470458984375
ood,pinn,CCD,300,False,3.6108994483947754,122.13734,70.75999450683594
ood,pinn,CCD,15,True,0.1811504364013672,4.9454017,60.564781188964844
ood,pinn,CCD,300,False,3.575148105621338,593.9128,178.0564422607422
ood,pinn,CCD,3,True,0.034938812255859375,2.4942544,20.718669891357422
ood,pinn,CCD,2,True,0.024729251861572266,0.68221545,53.04856491088867
ood,pinn,CCD,5,True,0.059384822845458984,2.078851,77.06436157226562
ood,pinn,CCD,4,True,0.0499567985534668,0.3405008,98.127197265625
ood,pinn,CCD,4,True,0.0479283332824707,3.0833285,67.84833526611328
ood,pinn,CCD,2,True,0.024300336837768555,2.2454896,52.07780075073242
ood,pinn,CCD,1,True,0.013170480728149414,3.2285025,13.933768272399902
ood,pinn,CCD,4,True,0.05114269256591797,0.65258247,79.96288299560547
ood,pinn,CCD,7,True,0.08400201797485352,4.476047,40.49989318847656
ood,pinn,CCD,11,True,0.13599038124084473,4.4479876,51.57407760620117
ood,pinn,CCD,3,True,0.03626394271850586,0.4232299,28.721435546875
ood,pinn,CCD,300,False,3.565476894378662,21.934206,139.5865936279297
ood,pinn,CCD,2,True,0.023838043212890625,1.6154127,40.403419494628906
ood,pinn,CCD,300,False,3.6104681491851807,64.23753,171.66127014160156
ood,pinn,CCD,17,True,0.19893670082092285,4.9141326,85.47689056396484
ood,pinn,CCD,2,True,0.02531886100769043,2.322904,29.46255874633789
ood,pinn,CCD,300,False,3.551884889602661,161.85028,23.722318649291992
ood,pinn,CCD,1,True,0.012415409088134766,0.8335953,24.071670532226562
ood,pinn,CCD,300,False,3.5660457611083984,108.22518,115.13388061523438
ood,pinn,CCD,300,False,3.5893263816833496,84.58081,128.29315185546875
ood,pinn,CCD,4,True,0.046320199966430664,4.654902,28.063152313232422
ood,pinn,CCD,300,False,3.550971508026123,9.804903,138.1383056640625
ood,pinn,CCD,49,True,0.618502140045166,4.616011,175.1201934814453
ood,pinn,CCD,4,True,0.05157017707824707,4.69333,47.05966567993164
ood,pinn,CCD,300,False,3.594120979309082,118.370056,104.63581848144531
ood,pinn,CCD,6,True,0.07132983207702637,3.118999,12.188484191894531
ood,pinn,CCD,300,False,3.575958490371704,27.021498,95.85847473144531
ood,pinn,CCD,2,True,0.026155710220336914,1.1009773,26.837646484375
ood,pinn,CCD,300,False,3.605799436569214,182.54884,169.759033203125
ood,pinn,CCD,300,False,3.6324527263641357,212.14032,117.9285888671875
ood,pinn,CCD,2,True,0.024808168411254883,2.0727453,32.909725189208984
ood,pinn,CCD,300,False,3.6386516094207764,33.006237,28.98760223388672
ood,pinn,CCD,2,True,0.02473759651184082,0.09135437,6.598831653594971
ood,pinn,CCD,2,True,0.0243070125579834,2.3131523,48.66179275512695
ood,pinn,CCD,300,False,3.6069061756134033,82.59604,83.4499282836914
ood,pinn,CCD,300,False,3.5660109519958496,37.319435,83.03971099853516
ood,pinn,CCD,300,False,3.5946366786956787,37.962994,103.6682357788086
ood,pinn,CCD,1,True,0.013318777084350586,0.62927836,26.480262756347656
ood,pinn,CCD,3,True,0.036993980407714844,2.143524,35.42189025878906
ood,pinn,CCD,3,True,0.036837100982666016,2.89109,26.79301643371582
ood,pinn,CCD,2,True,0.024969816207885742,2.9716043,32.900108337402344
ood,pinn,CCD,4,True,0.048488616943359375,1.3543538,64.2535400390625
ood,pinn,CCD,300,False,3.6119418144226074,50.093567,160.72618103027344
ood,pinn,CCD,7,True,0.08562183380126953,4.2300897,73.22615051269531
ood,pinn,CCD,300,False,3.722581624984741,25.942982,136.41409301757812
ood,pinn,CCD,2,True,0.024208545684814453,1.1355922,35.52592086791992
ood,pinn,CCD,3,True,0.04016470909118652,4.588259,49.80117416381836
ood,pinn,CCD,3,True,0.03768110275268555,2.2253942,53.84318923950195
ood,pinn,CCD,2,True,0.024797439575195312,1.1079962,26.632488250732422
ood,pinn,CCD,300,False,3.5986716747283936,31.014263,4.485677719116211
ood,pinn,CCD,10,True,0.11973690986633301,4.600319,115.88378143310547
ood,pinn,CCD,1,True,0.013521671295166016,0.7925895,22.02525520324707
ood,pinn,CCD,300,False,3.722303628921509,229.13017,149.3457794189453
ood,pinn,CCD,3,True,0.03668713569641113,3.743773,58.283870697021484
ood,pinn,CCD,5,True,0.059803009033203125,4.5077863,20.76348114013672
ood,pinn,CCD,300,False,3.580685615539551,180.07845,140.65245056152344
ood,pinn,CCD,300,False,3.612377882003784,211.93047,81.0997085571289
ood,pinn,CCD,300,False,3.6022706031799316,13.440519,74.59491729736328
ood,pinn,CCD,11,True,0.1308753490447998,4.3893156,125.9848403930664
ood,pinn,CCD,3,True,0.03955078125,0.33959684,38.708919525146484
ood,pinn,CCD,1,True,0.013536930084228516,1.3611858,18.829265594482422
ood,pinn,CCD,2,True,0.02369976043701172,1.0954739,37.34027099609375
ood,pinn,CCD,9,True,0.10896944999694824,3.6364367,16.329824447631836
ood,pinn,CCD,5,True,0.06331777572631836,3.0511506,55.859954833984375
ood,pinn,CCD,6,True,0.07251667976379395,3.1662157,128.65884399414062
ood,pinn,CCD,4,True,0.05063271522521973,4.192854,63.09016799926758
ood,pinn,CCD,2,True,0.025188684463500977,0.12539779,3.9734137058258057
ood,pinn,CCD,300,False,3.592209577560425,32.11786,165.94969177246094
ood,pinn,CCD,3,True,0.036032676696777344,3.0435379,20.20547866821289
ood,pinn,CCD,2,True,0.026287317276000977,2.4943612,10.479958534240723
ood,pinn,CCD,1,True,0.01306462287902832,1.6985356,19.965898513793945
ood,pinn,CCD,6,True,0.07403397560119629,4.303777,51.08726501464844
ood,pinn,CCD,3,True,0.036519527435302734,2.81232,32.54652786254883
ood,pinn,CCD,300,False,3.6836283206939697,50.772743,33.851043701171875
ood,pinn,CCD,4,True,0.046614885330200195,3.8913317,60.9622688293457
ood,pinn,CCD,2,True,0.0239408016204834,1.9282594,11.443499565124512
ood,pinn,CCD,8,True,0.09700822830200195,4.8199706,40.48264694213867
ood,pinn,CCD,2,True,0.026720762252807617,0.6201322,29.109464645385742
ood,pinn,CCD,6,True,0.07295560836791992,4.784777,95.18779754638672
ood,pinn,CCD,300,False,3.6211130619049072,163.96088,138.21829223632812
ood,pinn,CCD,5,True,0.05967068672180176,3.5296297,108.14632415771484
ood,pinn,CCD,6,True,0.07226395606994629,3.8146093,36.21212387084961
ood,pinn,CCD,2,True,0.024884939193725586,0.53585804,17.99937629699707
ood,pinn,CCD,2,True,0.024322032928466797,0.35851437,18.235916137695312
ood,pinn,CCD,1,True,0.012815237045288086,1.8063958,21.03223991394043
ood,pinn,CCD,300,False,3.5694499015808105,60.26369,94.46841430664062
ood,pinn,CCD,2,True,0.024435758590698242,2.2986135,36.45867919921875
ood,pinn,CCD,77,True,0.9178762435913086,4.9745884,125.19322204589844
ood,pinn,CCD,300,False,3.60475492477417,155.58458,85.3807373046875
ood,pinn,CCD,7,True,0.08300089836120605,3.3869267,80.22809600830078
ood,pinn,CCD,1,True,0.014127492904663086,0.7023221,26.896549224853516
ood,pinn,CCD,2,True,0.029209375381469727,0.33464447,21.793296813964844
ood,pinn,CCD,3,True,0.03880643844604492,0.61356616,36.61039352416992
ood,pinn,CCD,11,True,0.13321948051452637,4.1594915,127.79115295410156
ood,pinn,CCD,300,False,3.6682846546173096,56.202545,161.65469360351562
ood,pinn,CCD,4,True,0.04881691932678223,0.6000155,69.36212921142578
ood,pinn,CCD,29,True,0.3890383243560791,4.982707,157.4110870361328
ood,pinn,CCD,5,True,0.05925941467285156,3.6051126,155.00437927246094
ood,pinn,CCD,8,True,0.0954427719116211,4.921761,47.2501220703125
ood,pinn,CCD,300,False,3.600541114807129,302.6717,133.4724884033203
ood,pinn,CCD,1,True,0.013647794723510742,4.631484,15.677484512329102
ood,pinn,CCD,4,True,0.04988813400268555,4.997792,44.48118209838867
ood,pinn,CCD,2,True,0.02555370330810547,1.0136774,25.252412796020508
ood,pinn,CCD,300,False,3.6050808429718018,13.708412,96.869873046875
ood,pinn,CCD,300,False,3.9895236492156982,36.864265,130.0050811767578
ood,pinn,CCD,4,True,0.04867839813232422,1.788728,66.38715362548828
ood,pinn,CCD,2,True,0.02496504783630371,3.8570194,7.122066974639893
ood,pinn,CCD,14,True,0.16773414611816406,4.268922,149.74082946777344
ood,pinn,CCD,2,True,0.02617478370666504,3.610884,37.50258255004883
ood,pinn,CCD,18,True,0.21561193466186523,4.1683354,98.79365539550781
ood,pinn,CCD,2,True,0.02661752700805664,0.14936644,15.583118438720703
ood,pinn,CCD,4,True,0.05008077621459961,0.6020886,46.18075942993164
ood,pinn,CCD,300,False,3.810774326324463,160.28804,79.08882904052734
ood,pinn,CCD,300,False,3.65545392036438,107.97709,88.99037170410156
ood,pinn,CCD,3,True,0.03709745407104492,0.35227576,34.78032302856445
ood,pinn,CCD,2,True,0.025239944458007812,0.6273061,52.146705627441406
ood,pinn,CCD,4,True,0.05006599426269531,1.0317404,53.73430252075195
ood,pinn,CCD,20,True,0.2449789047241211,4.9754443,62.85938262939453
ood,pinn,CCD,1,True,0.014767646789550781,4.440382,26.377378463745117
ood,pinn,CCD,300,False,3.6200497150421143,176.5244,77.00383758544922
ood,pinn,CCD,2,True,0.02449202537536621,1.1809474,29.500364303588867
ood,pinn,CCD,4,True,0.04720163345336914,3.2568393,34.61907958984375
ood,pinn,CCD,5,True,0.0597081184387207,3.4846654,68.21833801269531
ood,pinn,CCD,5,True,0.05802178382873535,0.08603385,104.83598327636719
ood,pinn,CCD,2,True,0.027084827423095703,2.8360133,20.203603744506836
ood,pinn,CCD,4,True,0.05047917366027832,4.359551,56.335960388183594
ood,pinn,CCD,300,False,3.5984654426574707,130.48364,73.96408081054688
ood,pinn,CCD,300,False,3.599246025085449,51.078876,108.04918670654297
ood,pinn,CCD,1,True,0.013102054595947266,4.0827165,26.675689697265625
ood,pinn,CCD,8,True,0.10111284255981445,4.9472704,55.29297637939453
ood,pinn,CCD,2,True,0.023706674575805664,3.1546323,26.687837600708008
ood,pinn,CCD,1,True,0.013308048248291016,1.6472623,19.2010555267334
ood,pinn,CCD,2,True,0.024348020553588867,4.8731847,42.01761245727539
ood,pinn,CCD,6,True,0.07123780250549316,1.8614162,74.94867706298828
ood,pinn,CCD,2,True,0.024976253509521484,3.8202868,31.065914154052734
ood,pinn,CCD,2,True,0.025571584701538086,2.9273255,15.680322647094727
ood,pinn,CCD,4,True,0.04770302772521973,4.6031933,25.17924690246582
ood,pinn,CCD,1,True,0.012133598327636719,0.12742911,14.640849113464355
ood,pinn,CCD,1,True,0.013328313827514648,0.7169063,17.767894744873047
ood,pinn,CCD,1,True,0.013184547424316406,0.9703899,20.196725845336914
ood,pinn,CCD,1,True,0.013475418090820312,0.86532545,25.82093048095703
ood,pinn,CCD,6,True,0.07395267486572266,4.7858953,55.42363357543945
ood,pinn,CCD,1,True,0.012862920761108398,1.2752953,20.93998146057129
ood,pinn,CCD,1,True,0.01304483413696289,2.3766558,26.613449096679688
ood,pinn,CCD,2,True,0.025990724563598633,0.61161774,32.54555892944336
ood,pinn,CCD,7,True,0.13776111602783203,4.0574694,47.407745361328125
ood,pinn,CCD,300,False,3.625683307647705,82.46136,60.8770637512207
ood,pinn,CCD,1,True,0.013651371002197266,0.41820702,20.196449279785156
ood,pinn,CCD,1,True,0.01475214958190918,3.1972558,15.416952133178711
ood,pinn,CCD,300,False,3.5548770427703857,70.94561,177.71563720703125
ood,pinn,CCD,2,True,0.02493572235107422,2.6715617,50.18186569213867
ood,pinn,CCD,3,True,0.037328481674194336,2.8738053,84.07923126220703
ood,pinn,CCD,45,True,0.5305957794189453,4.958531,80.08467864990234
ood,pinn,CCD,20,True,0.2361757755279541,3.764978,155.6763153076172
ood,pinn,CCD,12,True,0.14460134506225586,4.7547617,45.48493576049805
ood,pinn,CCD,13,True,0.16479063034057617,4.185207,98.6683349609375
ood,pinn,CCD,4,True,0.04881596565246582,3.3053608,77.13909149169922
ood,pinn,CCD,300,False,3.5930919647216797,103.04342,66.9387435913086
ood,pinn,CCD,3,True,0.03397035598754883,1.8296441,18.889446258544922
ood,pinn,CCD,300,False,3.5823659896850586,142.07565,148.60165405273438
ood,pinn,CCD,1,True,0.011881351470947266,4.464815,23.089616775512695
ood,pinn,CCD,4,True,0.04502463340759277,4.351925,75.37043762207031
ood,pinn,CCD,6,True,0.06954765319824219,3.4298987,78.26838684082031
ood,pinn,CCD,1,True,0.013668060302734375,2.8914337,16.763622283935547
ood,pinn,CCD,2,True,0.024691104888916016,3.6071706,24.224414825439453
ood,pinn,CCD,4,True,0.0477597713470459,0.7233928,93.12930297851562
ood,pinn,CCD,5,True,0.06018328666687012,2.0959468,89.1548843383789
ood,pinn,CCD,7,True,0.08262085914611816,2.7002194,152.54515075683594
ood,pinn,CCD,2,True,0.028020620346069336,0.14510223,30.536500930786133
ood,pinn,CCD,300,False,3.5674917697906494,38.614155,100.03790283203125
ood,pinn,CCD,3,True,0.03592181205749512,0.6187141,60.59738540649414
ood,pinn,CCD,17,True,0.19873595237731934,4.6426554,66.0104751586914
ood,pinn,CCD,300,False,3.583495616912842,62.573997,111.66567993164062
ood,pinn,CCD,300,False,3.5473899841308594,240.50462,106.96025085449219
ood,pinn,CCD,3,True,0.03673505783081055,1.5345736,67.9322280883789
ood,pinn,CCD,4,True,0.04755687713623047,4.46842,53.98321533203125
ood,pinn,CCD,2,True,0.024580717086791992,2.8192947,43.45882034301758
ood,pinn,CCD,2,True,0.0256044864654541,0.97061366,38.11068344116211
ood,pinn,CCD,3,True,0.037199974060058594,0.9315347,64.79373931884766
ood,pinn,CCD,2,True,0.02503800392150879,2.104111,25.660236358642578
ood,pinn,CCD,2,True,0.02452850341796875,0.6271364,47.541107177734375
ood,pinn,CCD,300,False,3.586902379989624,380.68643,45.899024963378906
ood,pinn,CCD,300,False,3.566025733947754,120.324135,65.90313720703125
ood,pinn,CCD,4,True,0.048642873764038086,2.9531682,39.56406784057617
ood,pinn,CCD,3,True,0.037522315979003906,2.7443702,20.94017791748047
ood,pinn,CCD,5,True,0.06141233444213867,2.1502857,119.83000946044922
ood,pinn,CCD,4,True,0.05186748504638672,3.5516443,55.4996337890625
ood,pinn,CCD,300,False,3.6565144062042236,172.39021,111.4307632446289
ood,pinn,CCD,300,False,3.6398417949676514,155.04462,17.46904182434082
ood,pinn,CCD,1,True,0.013419151306152344,1.735263,17.472400665283203
ood,pinn,CCD,300,False,3.588745355606079,19.18441,102.53671264648438
ood,pinn,CCD,3,True,0.03654813766479492,3.255061,86.43267059326172
ood,pinn,CCD,6,True,0.07440519332885742,4.9644117,38.89661407470703
ood,pinn,CCD,300,False,3.592180013656616,124.80834,52.169490814208984
ood,pinn,CCD,10,True,0.12457418441772461,4.959711,86.87533569335938
ood,pinn,CCD,3,True,0.04226112365722656,1.1145977,34.591590881347656
ood,pinn,CCD,9,True,0.10776948928833008,4.9473343,69.98197174072266
ood,pinn,CCD,6,True,0.0719916820526123,1.9669374,104.82921600341797
ood,pinn,CCD,300,False,3.5684330463409424,238.64815,148.53219604492188
ood,pinn,CCD,3,True,0.03966021537780762,1.5443349,51.66754150390625
ood,pinn,CCD,300,False,3.5633254051208496,8.968163,141.77044677734375
ood,pinn,CCD,2,True,0.024440288543701172,2.498635,30.521484375
ood,pinn,CCD,5,True,0.06364846229553223,3.5260713,31.88265609741211
ood,pinn,CCD,24,True,0.2825448513031006,4.680299,67.37102508544922
ood,pinn,CCD,1,True,0.012464284896850586,3.7853007,37.56474685668945
ood,pinn,CCD,300,False,3.627305507659912,50.07611,155.11703491210938
ood,pinn,CCD,2,True,0.02614879608154297,3.3390625,23.337949752807617
ood,pinn,CCD,3,True,0.03564000129699707,2.4275239,9.89216136932373
ood,pinn,CCD,2,True,0.024185657501220703,1.9473575,23.54277992248535
ood,pinn,CCD,19,True,0.2192087173461914,4.8760147,78.39568328857422
ood,pinn,CCD,1,True,0.014575958251953125,0.68708897,27.30640983581543
ood,pinn,CCD,1,True,0.012949705123901367,0.33296478,19.93831443786621
ood,pinn,CCD,300,False,3.5868420600891113,32.249866,90.3599624633789
ood,pinn,CCD,2,True,0.02440500259399414,4.9533424,38.448883056640625
ood,pinn,CCD,5,True,0.05893111228942871,3.225423,39.85274124145508
ood,pinn,CCD,300,False,3.517122983932495,69.47782,113.74237060546875
ood,pinn,CCD,10,True,0.12198138236999512,4.200715,105.0044174194336
ood,pinn,CCD,5,True,0.06207919120788574,2.6674006,33.96488952636719
ood,pinn,CCD,9,True,0.10821866989135742,4.516643,33.558555603027344
ood,pinn,CCD,1,True,0.01427602767944336,1.5369099,20.121780395507812
ood,pinn,CCD,2,True,0.024515390396118164,0.6934588,26.63844108581543
ood,pinn,CCD,6,True,0.07021403312683105,4.677601,98.7364501953125
ood,pinn,CCD,5,True,0.05836367607116699,0.708346,70.77565002441406
ood,pinn,CCD,300,False,3.5435950756073,10.291785,168.07763671875
ood,pinn,CCD,3,True,0.04467487335205078,2.4837615,68.04589080810547
ood,pinn,CCD,300,False,3.532179355621338,14.753682,127.54134368896484
ood,gated,DLS,31,True,0.08748245239257812,3.203354,0.0
ood,gated,DLS,300,False,0.8510451316833496,10.866967,0.4532407224178314
ood,gated,DLS,300,False,0.8433210849761963,13.335791,0.6555821299552917
ood,gated,DLS,300,False,0.8446526527404785,26.879545,0.19823671877384186
ood,gated,DLS,300,False,0.8319902420043945,10.217096,2.1717288494110107
